PRIMARY_KEY,STATE,YEAR,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2007_ILLINOIS,ILLINOIS,2007,237.28704131937099,280.497096028329,219.386811378061,240.793624795109
2007_INDIANA,INDIANA,2007,245.14425495640302,285.007210900174,221.673092302826,272.692552866005
2007_IOWA,IOWA,2007,242.819589303779,285.226903146597,224.89479538694698,259.790720651776
2007_KANSAS,KANSAS,2007,247.923654192161,290.03259982925704,224.65836220092098,258.70499279233997
2007_KENTUCKY,KENTUCKY,2007,235.087920190601,278.704749914375,222.432314246177,251.33081069192403
2007_LOUISIANA,LOUISIANA,2007,230.043119251121,272.386299598469,207.40680552969897,264.88634244604697
2007_MAINE,MAINE,2007,242.370603982666,286.47225311598703,225.54404578474097,262.826617097915
2007_MARYLAND,MARYLAND,2007,240.32823069137902,285.734265236821,224.78126512650798,264.095960900362
2007_MASSACHUSETTS,MASSACHUSETTS,2007,252.430319790792,297.923344483955,235.753462061818,267.450719560442
2007_MICHIGAN,MICHIGAN,2007,237.605553465148,276.830517083696,220.11845283265,267.413790936682
2007_MINNESOTA,MINNESOTA,2007,246.997762406425,291.85111653854,224.917004310155,261.96595099365396
2007_MISSISSIPPI,MISSISSIPPI,2007,227.612377077088,264.890918700127,207.809518812675,253.23829428128897
2007_MISSOURI,MISSOURI,2007,239.411102894897,280.619538285703,220.776827870135,269.920153818638
2007_MONTANA,MONTANA,2007,243.618811261651,287.07552895369497,226.66653258748403,265.240121492132
2007_NEBRASKA,NEBRASKA,2007,238.040808639328,283.65059864617297,222.902554305927,273.284048809294
2007_NEVADA,NEVADA,2007,231.781600510466,270.80402437492296,210.819009123413,260.31770609297297
2007_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2007,248.571526557139,287.55706095499403,229.01717335240897,268.197442761373
2007_NEW_JERSEY,NEW_JERSEY,2007,248.621522373251,288.583451449458,230.64697200837998,250.063570104392
2007_NEW_MEXICO,NEW_MEXICO,2007,228.06431284199502,267.53807866263304,211.631884615174,263.442315999206
2007_NEW_YORK,NEW_YORK,2007,242.54301817964298,280.14117723747603,223.75202728955898,270.937849960978
2007_NORTH_CAROLINA,NORTH_CAROLINA,2007,241.617994022296,283.880668759806,217.934042613497,267.030850555401
2007_NORTH_DAKOTA,NORTH_DAKOTA,2007,245.415854173904,291.561611918756,226.325481086957,252.348473866768
2007_OHIO,OHIO,2007,244.532731712557,284.851639473941,225.666987806902,269.734588561039
2007_OKLAHOMA,OKLAHOMA,2007,236.80219418762002,274.534989354995,216.955654036521,270.141550284263
2007_OREGON,OREGON,2007,236.039657297687,283.826277204194,215.01732344376998,250.75317445252998
2007_PENNSYLVANIA,PENNSYLVANIA,2007,244.001273492789,286.16686332577,226.353658210298,263.54571646767005
2007_RHODE_ISLAND,RHODE_ISLAND,2007,235.87793575221198,275.386990471622,218.761444851879,259.13670308841097
2007_SOUTH_CAROLINA,SOUTH_CAROLINA,2007,237.10741145424402,281.50360148092096,213.836527211386,268.017670542433
2007_SOUTH_DAKOTA,SOUTH_DAKOTA,2007,241.213428581694,288.463925271604,223.39852668799702,267.978979400559
2007_TENNESSEE,TENNESSEE,2007,232.753710108317,273.978786623685,215.749268590355,259.547225161046
2007_TEXAS,TEXAS,2007,242.339759859575,285.870708420456,219.60431305031602,265.710210180337
2007_UTAH,UTAH,2007,239.40498890696202,281.08747370552504,221.26142812873903,267.665630227785
2007_VERMONT,VERMONT,2007,246.35740495721402,291.010773791979,228.248538219188,258.321117711185
2007_VIRGINIA,VIRGINIA,2007,243.52112978321603,287.62590496388196,227.13672485221198,257.42120279297296
2007_WASHINGTON,WASHINGTON,2007,242.54223198471402,284.862804344983,223.999336825378,269.596763416027
2007_WEST_VIRGINIA,WEST_VIRGINIA,2007,236.33780580016702,270.084093587271,215.13055545931098,259.161954905287
2007_WISCONSIN,WISCONSIN,2007,244.181214196835,285.617942521924,223.31800981087602,260.812919224922
2007_WYOMING,WYOMING,2007,243.86691506428397,286.987771483089,225.289483281059,262.22802467896196
2005_ALABAMA,ALABAMA,2005,225.07123624126498,262.211100048323,207.75203301297,273.045757236707
2005_ALASKA,ALASKA,2005,235.51070553974498,278.958709394219,211.06131857044997,266.87873748607603
2005_ARIZONA,ARIZONA,2005,229.80067307133098,274.305090048274,207.14273663584,264.947778144606
2005_ARKANSAS,ARKANSAS,2005,235.54546696397998,271.636348366415,217.071528896937,254.99855238547798
2005_CALIFORNIA,CALIFORNIA,2005,230.36695749900002,268.558128581435,206.512026480797,264.184509633385
2005_COLORADO,COLORADO,2005,239.21587446297997,280.824007310133,223.65613000374802,266.22554358249
2005_CONNECTICUT,CONNECTICUT,2005,242.12073236174197,281.068953005311,225.753019686927,251.978391189903
2005_DELAWARE,DELAWARE,2005,239.71691237716598,280.95354283122003,225.83845909292003,258.721274696008
2005_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2005,211.122298531209,245.215780768922,190.78735568684,254.78793822517503
2005_FLORIDA,FLORIDA,2005,238.930649601433,274.04837689747995,219.465222176412,257.691731885046
2005_GEORGIA,GEORGIA,2005,233.635737790752,272.191564411022,214.430920543413,250.431056381298
2005_HAWAII,HAWAII,2005,230.096875403391,265.629319114115,209.578767644628,264.75810609504504
2005_IDAHO,IDAHO,2005,241.65011574286498,280.966896649599,221.85951138201,264.012759246181
2005_ILLINOIS,ILLINOIS,2005,233.067493972686,277.672238913307,216.489719991402,266.00936537348
2005_INDIANA,INDIANA,2005,240.06909881046798,281.714945536305,218.072533254427,238.20309296002998
2005_IOWA,IOWA,2005,239.880801811134,283.81092883167196,220.80940018770698,270.508740857412
2005_KANSAS,KANSAS,2005,245.782046485738,284.030053484553,220.468749319458,255.77997000492599
2005_KENTUCKY,KENTUCKY,2005,231.492305367483,273.983027164396,219.926817858434,256.872381537265
2005_LOUISIANA,LOUISIANA,2005,230.23119641348597,267.755030846034,209.165658287644,248.50542302122102
2005_MAINE,MAINE,2005,240.691459684627,281.058540918142,224.57777217037602,264.301743791415
2005_MARYLAND,MARYLAND,2005,238.42170673666402,277.930794576753,220.02958576564998,263.517029687837
2005_MASSACHUSETTS,MASSACHUSETTS,2005,247.33704896217003,291.5135411152,231.279439344407,261.013686455544
2005_MICHIGAN,MICHIGAN,2005,237.70600298851102,277.346681960374,218.260689053895,267.00317168531103
2005_MINNESOTA,MINNESOTA,2005,245.746191132071,290.074995791089,225.226578117864,266.831233242163
2005_MISSISSIPPI,MISSISSIPPI,2005,226.698844722803,262.456242710419,204.39360704930303,263.938418419941
2005_MISSOURI,MISSOURI,2005,235.035547623939,276.44993926095003,221.16862279503,252.691593269226
2005_MONTANA,MONTANA,2005,240.575488552507,286.432001216413,224.552179792932,269.983443790132
2005_NEBRASKA,NEBRASKA,2005,237.706178475691,283.9629910353,221.377462774998,260.78238344543
2005_NEVADA,NEVADA,2005,229.87159551387995,269.905585503685,207.186974378559,273.716062946534
2005_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2005,245.62592639978698,285.2533570362,227.438324133747,261.138472348508
2005_NEW_JERSEY,NEW_JERSEY,2005,243.978931397732,283.902604236295,223.298393451738,268.35667287108896
2005_NEW_MEXICO,NEW_MEXICO,2005,224.027218256997,263.275162986677,206.79162070609902,250.530668896407
2005_NEW_YORK,NEW_YORK,2005,238.173976704232,279.716253699868,222.695200017251,264.659368767086
2005_NORTH_CAROLINA,NORTH_CAROLINA,2005,241.23554932895803,281.82513658657797,217.13444866524398,269.224129746888
2005_NORTH_DAKOTA,NORTH_DAKOTA,2005,242.73699505931702,286.960953441317,224.810846710111,267.455694338449
2005_OHIO,OHIO,2005,242.105935222061,283.251774708647,222.533253783097,252.86906252292005
2005_OKLAHOMA,OKLAHOMA,2005,233.95532879955002,271.35990240867903,213.861450098821,269.65127033258597
2005_OREGON,OREGON,2005,238.324930566673,282.237325362273,216.899980219675,269.423228138126
2005_PENNSYLVANIA,PENNSYLVANIA,2005,240.57296331100702,280.713835066326,222.771980355527,251.03333074844502
2005_RHODE_ISLAND,RHODE_ISLAND,2005,233.436772307714,272.345018074323,216.43986733386902,265.13856181731603
2005_SOUTH_CAROLINA,SOUTH_CAROLINA,2005,238.302675325314,281.23432113535,213.20350717718102,258.160185489234
2005_SOUTH_DAKOTA,SOUTH_DAKOTA,2005,241.594186083007,287.303617983357,222.39869209845298,270.243755830946
2005_TENNESSEE,TENNESSEE,2005,231.688079714459,270.524576784271,214.221269348578,266.767281184036
2005_TEXAS,TEXAS,2005,241.990916323988,281.10284504749296,218.733823976846,259.631359955752
2005_UTAH,UTAH,2005,238.797423758414,279.15612342679196,221.310927118758,263.156890818544
2005_VERMONT,VERMONT,2005,243.52885539429298,287.35648761684104,226.88625100599202,266.821911059188
2005_VIRGINIA,VIRGINIA,2005,240.497568178325,284.371628221298,225.81371068133998,260.968326762196
2005_WASHINGTON,WASHINGTON,2005,241.68467451823898,285.052229728136,223.486397868759,257.16910456442
2005_WEST_VIRGINIA,WEST_VIRGINIA,2005,230.84326791657298,269.099492803301,214.767066412741,268.540435645755
2005_WISCONSIN,WISCONSIN,2005,240.568581924116,284.541556582959,221.16422654343899,259.072341834008
2005_WYOMING,WYOMING,2005,242.955913765367,282.10060959815496,223.262145963811,258.191597999486
2003_ALABAMA,ALABAMA,2003,223.344642639352,261.939022225118,207.083847576707,261.87087212251
2003_ALASKA,ALASKA,2003,232.99165432133597,279.02506986523105,211.54715356915298,268.772420626961
2003_ARIZONA,ARIZONA,2003,228.91139607018397,271.177350478914,208.87280135481998,267.80896673815397
2003_ARKANSAS,ARKANSAS,2003,229.00658865624402,265.77158934307596,213.615304459937,264.656551932316
2003_CALIFORNIA,CALIFORNIA,2003,227.45498179673598,267.049500585455,205.632437100793,255.07337956310002
2003_COLORADO,COLORADO,2003,235.19311612499598,283.399858481467,223.66098196102797,266.228560789199
2003_CONNECTICUT,CONNECTICUT,2003,240.61524163452302,283.729811207579,228.340614955382,268.124234884295
2003_DELAWARE,DELAWARE,2003,235.859424549367,277.158368932433,223.928811406218,253.172593739071
2003_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2003,204.919850427599,243.05963824765098,188.374478503638,256.409625298838
2003_FLORIDA,FLORIDA,2003,233.72881145807003,271.371490239171,218.014488158342,255.320115210993
2003_GEORGIA,GEORGIA,2003,230.254976798559,269.677009232403,213.597219332523,257.998089007686
2003_HAWAII,HAWAII,2003,226.834610206384,265.728581015081,208.259567530742,251.007500405859
2003_IDAHO,IDAHO,2003,234.943764703458,279.939266837246,218.25988551638,267.592640864405
2003_ILLINOIS,ILLINOIS,2003,232.856775292011,277.16008095632196,216.3042879829,267.218075351081
2003_INDIANA,INDIANA,2003,237.96827988706298,281.220939756711,220.40649112667901,264.532051451005
2003_IOWA,IOWA,2003,238.476694547401,283.95334474435504,223.271129818993,238.700733278197
2003_KANSAS,KANSAS,2003,241.74736576191398,284.19108805230303,220.14322971260398,271.790968707121
2003_KENTUCKY,KENTUCKY,2003,228.72634325953098,274.278472166639,219.044417325545,257.30131978689604
2003_LOUISIANA,LOUISIANA,2003,226.247729119261,266.328359269062,204.729487524848,257.714824971911
2003_MAINE,MAINE,2003,237.61571038162498,281.903773320764,223.85949380546901,251.284801856226
2003_MARYLAND,MARYLAND,2003,233.079852288453,277.71611251073995,218.67375979261502,264.439775716816
2003_MASSACHUSETTS,MASSACHUSETTS,2003,241.664527429109,286.52069448017,227.604259402914,266.408968905567
2003_MICHIGAN,MICHIGAN,2003,235.68697467413898,276.441861597672,218.789056709096,264.832532267553
2003_MINNESOTA,MINNESOTA,2003,241.91229558307703,290.680055978624,222.608962298108,267.5048316647
2003_MISSISSIPPI,MISSISSIPPI,2003,222.890600506289,260.911933580199,205.46440681013001,266.011689626198
2003_MISSOURI,MISSOURI,2003,234.836425354607,278.766250348876,222.260230125215,266.191435227824
2003_MONTANA,MONTANA,2003,235.75491526568902,285.928022552419,222.74654162772703,253.448288243581
2003_NEBRASKA,NEBRASKA,2003,236.254108414529,282.19375596569597,220.61180206660597,268.323265177592
2003_NEVADA,NEVADA,2003,227.513598313738,268.04313771367,206.959682725248,261.59573193942504
2003_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2003,243.11014219523702,286.198468660005,227.789508496749,272.90664505005697
2003_NEW_JERSEY,NEW_JERSEY,2003,238.776541201516,281.40711990453605,225.07332803577003,264.37829249338796
2003_NEW_MEXICO,NEW_MEXICO,2003,222.51800923908297,263.27290665162496,203.185312558191,267.711358412271
2003_NEW_YORK,NEW_YORK,2003,235.930075481869,279.749257044273,222.18820710677602,255.010828024612
2003_NORTH_CAROLINA,NORTH_CAROLINA,2003,242.04012560616403,281.240350571106,221.220579655011,267.363673296442
2003_NORTH_DAKOTA,NORTH_DAKOTA,2003,237.57738683297902,287.14464048292,221.642245735878,269.833415980195
2003_OHIO,OHIO,2003,237.78206789556302,281.607295379003,221.86579907669,266.313690432675
2003_OKLAHOMA,OKLAHOMA,2003,229.096621276342,271.905151347835,213.57935707208,252.309915677623
2003_OREGON,OREGON,2003,236.30590556784,280.892470910844,217.61453525022702,270.734453004041
2003_PENNSYLVANIA,PENNSYLVANIA,2003,235.947017122469,278.537758124922,218.69842753610902,267.786953088416
2003_RHODE_ISLAND,RHODE_ISLAND,2003,230.29796199237302,271.998694378475,216.494015184678,251.59915596535402
2003_SOUTH_CAROLINA,SOUTH_CAROLINA,2003,235.793223537785,277.300449617316,214.807724490456,265.329794503317
2003_SOUTH_DAKOTA,SOUTH_DAKOTA,2003,237.26482055278802,284.881736383978,222.27317857721198,261.71164481782
2003_TENNESSEE,TENNESSEE,2003,227.75504472077301,268.175728562365,211.94754112042,269.73035434547
2003_TEXAS,TEXAS,2003,237.305921828857,277.052648954338,214.80800561674099,266.566105917826
2003_UTAH,UTAH,2003,234.782950865289,280.64536966117,219.270338418871,261.719961000332
2003_VERMONT,VERMONT,2003,241.92607241845903,285.6455721843,226.121746629112,264.025569883652
2003_VIRGINIA,VIRGINIA,2003,239.20308912003503,281.676643366069,223.340359189755,264.267365101484
2003_WASHINGTON,WASHINGTON,2003,238.292839469301,281.151364414263,221.096695134157,260.879572089782
2003_WEST_VIRGINIA,WEST_VIRGINIA,2003,230.767748452518,270.770353447282,219.179524491303,258.08899144280497
2003_WISCONSIN,WISCONSIN,2003,236.75541398272597,283.91586565449404,220.833427555838,269.97105860956503
2003_WYOMING,WYOMING,2003,241.08570064627898,283.50334994463,222.075166369555,258.10836458389
2000_ALABAMA,ALABAMA,2000,217.94105295810903,262.15820551985,206.88002954674,258.77725796924096
2000_ALASKA,ALASKA,2000,,,,264.30344257817404
2000_ARIZONA,ARIZONA,2000,218.766619064154,270.715405900397,205.347275383339,270.519439020331
2000_ARKANSAS,ARKANSAS,2000,217.06286951100202,261.363712665471,212.88179718175,268.004817111028
2000_CALIFORNIA,CALIFORNIA,2000,213.565125054589,262.171026590943,205.916587739819,264.494066459256
2000_COLORADO,COLORADO,2000,,,,259.564237912782
2000_CONNECTICUT,CONNECTICUT,2000,234.24337472598702,281.902485561834,229.381142779797,266.46861763683603
2000_DELAWARE,DELAWARE,2000,,,224.303558406048,267.00102854451
2000_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2000,193.28977448330102,234.428798057957,190.518073061148,252.50170539730598
2000_FLORIDA,FLORIDA,2000,,,214.404597570145,
2000_GEORGIA,GEORGIA,2000,219.556757129447,266.332047317995,214.81843751796902,256.734911435366
2000_HAWAII,HAWAII,2000,215.846798551931,262.772560543574,207.58544265837398,260.134870734393
2000_IDAHO,IDAHO,2000,226.89378450457298,277.917913542907,220.217616989796,250.45080327128798
2000_ILLINOIS,ILLINOIS,2000,224.930411301324,276.909459049332,,
2000_INDIANA,INDIANA,2000,234.421428848088,283.05122925517503,221.88034682187,267.03207277544703
2000_IOWA,IOWA,2000,232.896934923163,,223.330640850894,267.27419015820703
2000_KANSAS,KANSAS,2000,231.95343457542302,283.679619149647,221.97833137733502,239.81052471406798
2000_KENTUCKY,KENTUCKY,2000,220.993596656925,271.561511404378,219.04206752609102,272.913744585382
2000_LOUISIANA,LOUISIANA,2000,217.963756187095,258.98200182432004,206.640449811813,261.053655909529
2000_MAINE,MAINE,2000,230.56864599996499,283.641703580061,224.50827816457803,258.005481643787
2000_MARYLAND,MARYLAND,2000,222.310406824294,276.014360058913,217.211175377249,251.613131557334
2000_MASSACHUSETTS,MASSACHUSETTS,2000,234.959613253214,283.123245551255,233.74841031731603,266.499769185748
2000_MICHIGAN,MICHIGAN,2000,230.886972490047,278.452666707407,218.613319556875,
2000_MINNESOTA,MINNESOTA,2000,235.27088758060398,287.651942187297,225.258514366717,264.88812111338103
2000_MISSISSIPPI,MISSISSIPPI,2000,210.97035028049703,254.033900269054,202.793328058965,
2000_MISSOURI,MISSOURI,2000,228.55281380601502,273.575780410819,220.171767157677,269.11593569735
2000_MONTANA,MONTANA,2000,229.812004834534,286.584607021488,224.162866032429,265.246740416014
2000_NEBRASKA,NEBRASKA,2000,225.945335824734,280.618068695496,221.56523924816798,256.268351413193
2000_NEVADA,NEVADA,2000,220.27486645014,268.18159911998,209.129161847526,269.821249244155
2000_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2000,,,,263.344864194438
2000_NEW_JERSEY,NEW_JERSEY,2000,,,,270.51826659124697
2000_NEW_MEXICO,NEW_MEXICO,2000,213.868300752056,259.844673042444,207.50117018395198,264.72304587388
2000_NEW_YORK,NEW_YORK,2000,226.559060716282,276.262858771617,222.445054715407,
2000_NORTH_CAROLINA,NORTH_CAROLINA,2000,232.46306482817698,280.127947198885,221.634039776418,255.02119273528402
2000_NORTH_DAKOTA,NORTH_DAKOTA,2000,230.892957801454,283.073844051673,223.59155804258202,267.909415312882
2000_OHIO,OHIO,2000,230.574216614128,282.672753528445,222.435965378937,270.165042334049
2000_OKLAHOMA,OKLAHOMA,2000,225.04192223888302,271.645793898218,213.328415588676,269.948920609891
2000_OREGON,OREGON,2000,226.62949114105203,280.640222797324,219.936918287852,251.36320098116198
2000_PENNSYLVANIA,PENNSYLVANIA,2000,,,220.63639332695598,
2000_RHODE_ISLAND,RHODE_ISLAND,2000,224.633857260814,273.425785095558,219.623505300296,
2000_SOUTH_CAROLINA,SOUTH_CAROLINA,2000,220.417006234898,266.35369952528197,213.858854536652,253.662756337578
2000_SOUTH_DAKOTA,SOUTH_DAKOTA,2000,,,,263.948636520536
2000_TENNESSEE,TENNESSEE,2000,219.83558730332,263.436599688201,213.69391761722198,265.022858505901
2000_TEXAS,TEXAS,2000,232.66602971637502,274.846015943346,216.932241699579,268.090026516872
2000_UTAH,UTAH,2000,227.292673197294,275.436709934551,221.514180550383,268.315861934206
2000_VERMONT,VERMONT,2000,231.69773638279702,283.408381447859,226.961227404525,262.012002985815
2000_VIRGINIA,VIRGINIA,2000,230.39480892807998,276.674991537432,225.00943580011102,268.14453047088904
2000_WASHINGTON,WASHINGTON,2000,,,223.655932696814,265.320558357815
2000_WEST_VIRGINIA,WEST_VIRGINIA,2000,224.848298072233,270.78007629135504,218.777794121694,261.90343434100896
2000_WISCONSIN,WISCONSIN,2000,,,,257.640782839043
2000_WYOMING,WYOMING,2000,229.251922742069,276.68998034322004,221.129753649229,
1996_ALABAMA,ALABAMA,1996,211.646973546124,256.594863207309,210.920767475306,260.276441370062
1996_ALASKA,ALASKA,1996,223.83345456097598,277.643071449619,,262.100424202088
1996_ARIZONA,ARIZONA,1996,217.575940481046,267.874834337364,206.52978842714802,263.283637608256
1996_ARKANSAS,ARKANSAS,1996,215.84643599604198,261.652745252938,208.837715847409,271.834589771075
1996_CALIFORNIA,CALIFORNIA,1996,209.12908267874698,262.772478440845,201.91259066657102,269.197450536696
1996_COLORADO,COLORADO,1996,225.805857540771,275.608214245213,221.65324325387797,268.16815433493696
1996_CONNECTICUT,CONNECTICUT,1996,232.02657385064,279.591244854912,231.598304622903,263.689781060585
1996_DELAWARE,DELAWARE,1996,215.025101739945,266.733673323772,212.00256328748,
1996_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1996,187.134669958413,232.831509532896,181.626990470712,264.938465791346
1996_FLORIDA,FLORIDA,1996,215.763582637868,263.63939360129797,207.297609369791,255.226634758003
1996_GEORGIA,GEORGIA,1996,215.455861748735,262.466020943521,209.818703890167,
1996_HAWAII,HAWAII,1996,214.96556158973,262.130081659249,199.70168159445598,260.800207957654
1996_IDAHO,IDAHO,1996,,,,255.72653046075803
1996_ILLINOIS,ILLINOIS,1996,,,,253.212951848734
1996_INDIANA,INDIANA,1996,229.39444358509,275.52903680476396,,263.542195758144
1996_IOWA,IOWA,1996,229.12619839613498,283.986368602787,223.045210304491,271.566770262617
1996_KANSAS,KANSAS,1996,,,222.184880032678,255.88232724792005
1996_KENTUCKY,KENTUCKY,1996,219.988194977368,266.591684017917,217.53088006176003,236.37910176331403
1996_LOUISIANA,LOUISIANA,1996,209.020670031591,252.38039469873698,204.226630274646,269.164666217334
1996_MAINE,MAINE,1996,232.20704454562,284.059857433683,225.404455198134,253.334826741604
1996_MARYLAND,MARYLAND,1996,220.69496066923801,269.681431438747,214.929886926389,257.073154114235
1996_MASSACHUSETTS,MASSACHUSETTS,1996,228.96640259421002,277.565642048853,225.309860500514,249.689755497402
1996_MICHIGAN,MICHIGAN,1996,226.25805638790797,276.866078248355,216.50139799809799,
1996_MINNESOTA,MINNESOTA,1996,232.193088399935,284.048944634206,221.83011421782996,
1996_MISSISSIPPI,MISSISSIPPI,1996,208.434118577159,250.215489081725,204.301815338639,
1996_MISSOURI,MISSOURI,1996,224.734461780233,273.284887242559,216.18255868340302,
1996_MONTANA,MONTANA,1996,227.51623614729,283.003869962468,226.149056807806,267.78819544201303
1996_NEBRASKA,NEBRASKA,1996,227.54399272942402,282.76960686188204,,262.06171356024504
1996_NEVADA,NEVADA,1996,217.62261218492,,207.59793005728199,251.891860455233
1996_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1996,,,225.71564134755798,272.647106316912
1996_NEW_JERSEY,NEW_JERSEY,1996,227.24016718489,,,262.102922675169
1996_NEW_MEXICO,NEW_MEXICO,1996,213.844024972342,261.970366722903,205.948605264999,268.872457894829
1996_NEW_YORK,NEW_YORK,1996,222.634058698567,270.23148604297796,215.77921569418098,
1996_NORTH_CAROLINA,NORTH_CAROLINA,1996,224.32512493822497,267.834560282947,216.83746284431197,267.218236187418
1996_NORTH_DAKOTA,NORTH_DAKOTA,1996,230.904183161864,284.222267982804,,250.578131600625
1996_OHIO,OHIO,1996,,,,262.90367876662003
1996_OKLAHOMA,OKLAHOMA,1996,,,219.511821509926,270.21341948159
1996_OREGON,OREGON,1996,223.476164730433,276.341513193468,214.442086585458,
1996_PENNSYLVANIA,PENNSYLVANIA,1996,226.21201467000802,,,256.838401303912
1996_RHODE_ISLAND,RHODE_ISLAND,1996,220.41809391747898,268.87730812505197,218.02751787012798,
1996_SOUTH_CAROLINA,SOUTH_CAROLINA,1996,213.194414923382,260.77544755056,210.449038859528,
1996_SOUTH_DAKOTA,SOUTH_DAKOTA,1996,,,,257.532427542738
1996_TENNESSEE,TENNESSEE,1996,219.17624797698997,263.118935026706,212.40378271707502,266.311662282306
1996_TEXAS,TEXAS,1996,228.712919803307,270.1995775601,216.862012407326,263.591741914869
1996_UTAH,UTAH,1996,226.515841243447,276.77310580851,215.409191327204,
1996_VERMONT,VERMONT,1996,224.88106012534197,279.253243011267,,
1996_VIRGINIA,VIRGINIA,1996,222.64321299686,269.754404714393,218.352728377109,265.363798443416
1996_WASHINGTON,WASHINGTON,1996,225.05329812351798,276.11711956326803,216.846967074992,265.807107945656
1996_WEST_VIRGINIA,WEST_VIRGINIA,1996,223.350132747101,264.865205444032,216.443251227676,
1996_WISCONSIN,WISCONSIN,1996,231.41185147962398,282.848741719953,224.34723177863398,262.32512640240003
1996_WYOMING,WYOMING,1996,223.196002932912,274.77894697866697,219.010779618272,254.52363696023602
1992_ALABAMA,ALABAMA,1992,208.327875923738,252.18752241295,207.963517196451,
1992_ALASKA,ALASKA,1992,,,,258.859712454914
1992_ARIZONA,ARIZONA,1992,215.2539320246,265.366277794427,206.212715526558,262.169894656696
1992_ARKANSAS,ARKANSAS,1992,210.20602809793,256.312090419091,208.634458392674,264.619664664416
1992_CALIFORNIA,CALIFORNIA,1992,208.398960917183,260.89224682207004,196.764414122393,
1992_COLORADO,COLORADO,1992,221.023429078871,272.398432913929,213.48089032546397,266.41968692282995
1992_CONNECTICUT,CONNECTICUT,1992,226.79848003762402,273.739344572132,222.417598625519,264.713904329936
1992_DELAWARE,DELAWARE,1992,217.899972448292,262.868585398892,206.38905171429198,261.57792090563
1992_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1992,192.60055314202802,234.924621328025,178.557611651728,265.976765009526
1992_FLORIDA,FLORIDA,1992,213.68975116346803,259.90884818230097,204.882606345676,262.118986062654
1992_GEORGIA,GEORGIA,1992,215.594906163657,259.359433593101,206.84417466208,
1992_HAWAII,HAWAII,1992,214.056666073088,257.41088740917303,200.88027220468,
1992_IDAHO,IDAHO,1992,221.56253448882998,275.09029414145,,
1992_ILLINOIS,ILLINOIS,1992,,,,
1992_INDIANA,INDIANA,1992,221.03774247419497,270.098943937619,219.76325753607497,
1992_IOWA,IOWA,1992,229.88407790241,283.360009038918,222.85293897815498,
1992_KANSAS,KANSAS,1992,,,,
1992_KENTUCKY,KENTUCKY,1992,215.048157721324,262.241281641376,211.562307283476,
1992_LOUISIANA,LOUISIANA,1992,204.140211329176,249.98392592402,196.76226783783002,
1992_MAINE,MAINE,1992,231.63883993862498,278.635384117375,228.38002677611098,
1992_MARYLAND,MARYLAND,1992,217.31770793589902,264.82549311365,209.645496686524,
1992_MASSACHUSETTS,MASSACHUSETTS,1992,226.59791777604198,272.783201271176,223.16007568134998,
1992_MICHIGAN,MICHIGAN,1992,219.878352304218,267.353194329414,,
1992_MINNESOTA,MINNESOTA,1992,228.493596281064,282.392204641658,218.301709171959,
1992_MISSISSIPPI,MISSISSIPPI,1992,201.828261189784,246.458035433033,201.529327838956,
1992_MISSOURI,MISSOURI,1992,222.21559976008098,271.131544740125,216.898079209576,
1992_MONTANA,MONTANA,1992,,,222.301419050803,
1992_NEBRASKA,NEBRASKA,1992,225.33264753313202,277.654523381042,220.034963055612,
1992_NEVADA,NEVADA,1992,,,,
1992_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1992,229.664563843433,278.216325585348,223.466139521211,
1992_NEW_JERSEY,NEW_JERSEY,1992,227.14804704408903,271.90556119235697,219.39046831622898,
1992_NEW_MEXICO,NEW_MEXICO,1992,213.299089872535,259.606717651222,204.535910683103,
1992_NEW_YORK,NEW_YORK,1992,218.44553529257303,266.422300096356,211.74092082461001,
1992_NORTH_CAROLINA,NORTH_CAROLINA,1992,212.884489891009,258.405374807984,214.358085541861,
1992_NORTH_DAKOTA,NORTH_DAKOTA,1992,228.66281534053903,283.213074712775,225.23908328462997,
1992_OHIO,OHIO,1992,218.711934884257,268.124197827471,,
1992_OKLAHOMA,OKLAHOMA,1992,220.31980591536,268.131989632929,,
1992_OREGON,OREGON,1992,,,,
1992_PENNSYLVANIA,PENNSYLVANIA,1992,224.305731577843,271.378438779246,215.26834149316502,
1992_RHODE_ISLAND,RHODE_ISLAND,1992,215.449248153985,265.907109115823,219.94009770347802,
1992_SOUTH_CAROLINA,SOUTH_CAROLINA,1992,212.49671380608,260.77254399911,203.416190261787,
1992_SOUTH_DAKOTA,SOUTH_DAKOTA,1992,,,,
1992_TENNESSEE,TENNESSEE,1992,210.948227412449,258.828048116901,212.531394061172,
